Variant,Room_ID,DATE,room_tournaments,Room_Net_Profit,Room_Gross_Revenue,Room_Total_Time,Player_Count,Avg_Score_In_Room,Max_Score_In_Room,Total_Coins_Spent_In_Room,Total_Coins_Claimed_In_Room,Avg_Player_Duration
B_Test_Group,295,2024-05-06,t1,429,180,755.626,6,120.83333333333333,186,180,231,125.93766666666666
B_Test_Group,300,2024-05-06,t12,408,180,1218.112,6,150.16666666666666,216,180,252,203.01866666666669
B_Test_Group,312,2024-05-06,t20,360,180,1654.567,9,122.66666666666666,179,180,280,183.84077777777779
B_Test_Group,180,2024-05-04,t1,296,180,1176.531,9,158.22222222222223,207,180,364,130.72566666666665
B_Test_Group,181,2024-05-04,t5,429,180,1179.201,6,140,173,180,231,196.5335
A_Control_Group,216,2024-05-04,t10,375,180,1055.19,6,128.83333333333334,158,180,315,175.865
B_Test_Group,152,2024-05-03,t12,204,180,1561.643,9,116.66666666666669,174,180,476,173.51588888888887
A_Control_Group,5,2024-05-02,t18,-33,,0,1,110,156,180,231,170.35966666666667
A_Control_Group,5,2024-05-01,t18,462,180,1022.158,6,110,156,180,231,170.35966666666667
B_Test_Group,6724,2024-07-31,t17,150,200,1987.806,10,125,212,200,630,198.78060000000002
A_Control_Group,6753,2024-07-31,t3,278,200,1892.316,10,126,168,200,462,189.23160000000001
B_Test_Group,6756,2024-07-31,t8,150,200,1634.1,10,144.00000000000003,208,200,630,163.40999999999997
B_Test_Group,6790,2024-07-31,t5,540,200,838.197,4,135.75,175,200,210,209.54924999999997
B_Test_Group,6632,2024-07-30,t20,228,200,1365.761,10,145,252,200,532,136.57609999999997
A_Control_Group,6651,2024-07-30,t18,480,200,890.106,5,101,153,200,280,178.0212
A_Control_Group,6660,2024-07-30,t2,480,200,856.972,5,146,168,200,280,171.3944
B_Test_Group,6665,2024-07-30,t20,214,200,1464.727,10,150.4,232,200,546,146.4727
A_Control_Group,6679,2024-07-30,t3,540,200,479.73,4,156.25,163,200,210,119.9325
A_Control_Group,6680,2024-07-30,t15,172,200,1640.43,10,145.29999999999998,205,200,588,164.04300000000003
A_Control_Group,6684,2024-07-30,t2,552,200,761.965,5,123.6,147,200,168,152.39300000000003
B_Test_Group,6530,2024-07-29,t5,480,200,696.33,5,137.6,175,200,280,139.266
B_Test_Group,6532,2024-07-29,t20,540,200,697.33,4,103.25,173,200,210,174.33249999999998
B_Test_Group,6550,2024-07-29,t20,568,200,882.221,5,108,148,200,112,176.4442
B_Test_Group,6571,2024-07-29,t8,228,200,1620.46,10,140.2,195,200,532,162.046
B_Test_Group,6580,2024-07-29,t20,272,200,1768.579,10,157.8,204,200,448,176.85790000000003
B_Test_Group,6592,2024-07-29,t9,468,200,578.627,5,141.2,196,200,252,115.72540000000001
A_Control_Group,6456,2024-07-28,t10,480,200,878.57,5,129.8,150,200,280,175.714
A_Control_Group,6475,2024-07-28,t11,236,200,1603.621,10,136.70000000000002,175,200,504,160.3621
B_Test_Group,6482,2024-07-28,t8,250,200,1456.177,10,131.4,176,200,490,145.6177
A_Control_Group,6483,2024-07-28,t18,612,200,885.98,5,136,175,200,28,177.196
B_Test_Group,6515,2024-07-28,t20,525,200,525.638,4,110.25,136,200,175,131.4095
B_Test_Group,6317,2024-07-27,t12,-5,,0,2,142,186,200,210,153.26475
A_Control_Group,6362,2024-07-27,t14,560,200,447.819,4,131.25,157,200,140,111.95475
B_Test_Group,6398,2024-07-27,t20,228,200,1519.712,10,110.8,157,200,532,151.9712
A_Control_Group,6407,2024-07-27,t4,540,200,710.444,4,153,185,200,210,177.611
B_Test_Group,6201,2024-07-26,t1,540,200,861.665,4,146,183,200,210,215.41625
B_Test_Group,6241,2024-07-26,t19,214,200,1687.244,10,132.2,180,200,546,168.72440000000003
A_Control_Group,6253,2024-07-26,t6,540,200,661.668,4,126.25,187,200,210,165.417
B_Test_Group,6305,2024-07-26,t8,150,200,1669.687,10,125.5,160,200,630,166.9687
B_Test_Group,6317,2024-07-26,t12,545,200,613.059,4,142,186,200,210,153.26475
A_Control_Group,6320,2024-07-26,t6,540,200,654.47,4,154.75,199,200,210,163.6175
A_Control_Group,6157,2024-07-25,t3,480,200,796.496,5,129.8,195,200,280,159.29919999999998
B_Test_Group,6171,2024-07-25,t13,150,200,1277.214,10,140.1,211,200,630,127.72139999999999
A_Control_Group,6183,2024-07-25,t18,540,200,754.475,4,124.5,166,200,210,188.61875
B_Test_Group,6186,2024-07-25,t20,480,200,658.357,5,149.6,234,200,280,131.6714
B_Test_Group,6216,2024-07-25,t19,144,200,1651.524,10,148.39999999999998,204,200,616,165.15239999999997
B_Test_Group,6077,2024-07-24,t17,480,200,929.938,5,107.4,127,200,280,185.9876
B_Test_Group,6089,2024-07-24,t20,150,200,1837.226,10,139.5,218,200,630,183.72260000000003
B_Test_Group,6105,2024-07-24,t12,150,200,1697.824,10,136.4,247,200,630,169.7824
A_Control_Group,6110,2024-07-24,t14,560,200,705.955,4,147.5,181,200,140,176.48875
A_Control_Group,6147,2024-07-24,t15,150,200,1656.143,10,131.60000000000002,211,200,630,165.61430000000001
A_Control_Group,5978,2024-07-23,t3,172,200,1622.264,10,128.5,174,200,588,162.2264
B_Test_Group,6007,2024-07-23,t8,540,200,880.905,5,148.4,219,200,140,176.181
A_Control_Group,6042,2024-07-23,t11,580,200,853.954,4,141.5,192,200,70,213.4885
B_Test_Group,5895,2024-07-22,t5,480,200,758.619,5,159.6,187,200,280,151.7238
B_Test_Group,5902,2024-07-22,t9,595,200,516.111,4,132.25,164,200,105,129.02775000000003
B_Test_Group,5934,2024-07-22,t8,150,200,1292.318,10,141,207,200,630,129.2318
A_Control_Group,5962,2024-07-22,t7,150,200,1657.118,10,157.29999999999998,216,200,630,165.71179999999998
A_Control_Group,5824,2024-07-21,t11,540,200,517.521,4,118.75,146,200,210,129.38025000000002
B_Test_Group,5839,2024-07-21,t20,552,200,875.991,5,161.4,193,200,168,175.19819999999999
B_Test_Group,5722,2024-07-20,t9,468,200,741.839,5,142.2,187,200,252,148.36780000000002
A_Control_Group,5726,2024-07-20,t6,480,200,805.001,5,141.4,195,200,280,161.0002
B_Test_Group,5775,2024-07-20,t17,595,200,572.714,4,118.25,169,200,105,143.1785
A_Control_Group,5777,2024-07-20,t7,480,200,597.771,5,147.8,177,200,280,119.55420000000001
B_Test_Group,5787,2024-07-20,t8,480,200,841.939,5,156.2,188,200,280,168.3878
A_Control_Group,5617,2024-07-19,t7,540,200,671.049,4,98.5,109,200,210,167.76225
A_Control_Group,5646,2024-07-19,t18,236,200,1695.006,10,142.8,232,200,504,169.50060000000002
B_Test_Group,5666,2024-07-19,t9,480,200,935.757,5,155.2,210,200,280,187.1514
A_Control_Group,5677,2024-07-19,t18,214,200,1887.263,10,150.9,257,200,546,188.72629999999998
B_Test_Group,5693,2024-07-19,t9,524,200,974.149,5,121,192,200,196,194.8298
B_Test_Group,5545,2024-07-18,t19,540,200,873.415,4,140.25,174,200,210,218.35375000000002
A_Control_Group,5552,2024-07-18,t4,552,200,883.52,5,172.2,233,200,168,176.704
B_Test_Group,5567,2024-07-18,t9,496,200,767.724,5,145.2,213,200,224,153.54479999999998
A_Control_Group,5595,2024-07-18,t15,186,200,1756.172,10,137.29999999999998,203,200,574,175.6172
B_Test_Group,5449,2024-07-17,t13,292,200,1862.992,10,156.6,194,200,448,186.2992
B_Test_Group,5458,2024-07-17,t17,496,200,940.683,5,146.2,208,200,224,188.13660000000002
B_Test_Group,5466,2024-07-17,t19,150,200,2068.27,10,113.59999999999998,153,200,630,206.827
B_Test_Group,5473,2024-07-17,t17,524,200,665.42,5,146.4,168,200,196,133.084
A_Control_Group,5337,2024-07-16,t7,400,160,298.186,5,128,178,200,280,85.553999999999988
B_Test_Group,5371,2024-07-16,t9,480,200,1014.008,5,141,194,200,280,202.8016
B_Test_Group,5408,2024-07-16,t5,480,200,950.068,5,104.4,155,200,280,190.01360000000003
A_Control_Group,5431,2024-07-16,t2,540,200,557.437,4,155.5,207,200,210,139.35925
B_Test_Group,5277,2024-07-15,t16,480,200,806.789,5,128.4,155,200,280,161.3578
B_Test_Group,5282,2024-07-15,t9,540,200,736.711,4,133.25,147,200,210,184.17775
B_Test_Group,5330,2024-07-15,t5,540,200,845.205,4,163.5,229,200,210,211.30125
B_Test_Group,5331,2024-07-15,t8,524,200,918.465,5,129,141,200,196,183.693
A_Control_Group,5334,2024-07-15,t18,540,200,615.187,4,129,163,200,210,153.79674999999997
B_Test_Group,5338,2024-07-15,t5,480,200,857.083,5,111,178,200,280,171.4166
B_Test_Group,5340,2024-07-15,t20,525,200,486.323,4,140.5,191,200,175,121.58075000000001
B_Test_Group,5175,2024-07-14,t8,150,200,1838.635,10,118,164,200,630,183.8635
A_Control_Group,5202,2024-07-14,t15,214,200,1539.789,10,119.6,187,200,546,153.97890000000004
B_Test_Group,5232,2024-07-14,t13,552,200,921.897,5,124.4,163,200,168,184.3794
A_Control_Group,5257,2024-07-14,t15,480,200,610.645,5,120.2,159,200,280,122.12899999999999
B_Test_Group,5088,2024-07-13,t5,540,200,890.154,4,177.25,229,200,210,222.5385
A_Control_Group,5092,2024-07-13,t6,150,200,1832.205,10,142.29999999999998,216,200,630,183.2205
A_Control_Group,5105,2024-07-13,t11,468,200,854.098,5,140,166,200,252,170.8196
A_Control_Group,5160,2024-07-13,t11,524,200,1170.364,5,159.2,192,200,196,234.07280000000003
A_Control_Group,5163,2024-07-13,t14,540,200,1064.287,4,119,196,200,210,266.07175
B_Test_Group,5171,2024-07-13,t5,540,200,607.713,4,126.75,170,200,210,151.92825000000002
A_Control_Group,5012,2024-07-12,t6,144,200,1671.279,10,122.2,217,200,616,167.12789999999998
B_Test_Group,4940,2024-07-11,t5,222,200,1955.969,10,133,163,200,518,195.59689999999998
B_Test_Group,4982,2024-07-11,t20,480,200,491.125,5,138.4,167,200,280,98.225
A_Control_Group,4990,2024-07-11,t7,560,200,557.784,4,159.75,174,200,140,139.446
A_Control_Group,4998,2024-07-11,t4,596,200,881.842,5,142.4,178,200,84,176.36839999999998
B_Test_Group,4859,2024-07-10,t5,560,200,567.261,4,117,155,200,140,141.81525
B_Test_Group,4883,2024-07-10,t19,150,200,1783.086,10,116.3,176,200,630,178.3086
B_Test_Group,4751,2024-07-09,t1,525,200,724.619,4,158.75,187,200,175,181.15475
A_Control_Group,4759,2024-07-09,t15,496,200,783.462,5,134.4,174,200,224,156.6924
B_Test_Group,4771,2024-07-09,t16,150,200,1687.532,10,151.7,194,200,630,168.75320000000002
A_Control_Group,4780,2024-07-09,t6,480,200,669.692,5,159,192,200,280,133.9384
A_Control_Group,4785,2024-07-09,t15,525,200,489.412,4,112.5,135,200,175,122.353
B_Test_Group,4793,2024-07-09,t12,158,200,1630.135,10,147.70000000000002,204,200,602,163.0135
A_Control_Group,4805,2024-07-09,t11,144,200,1500.358,10,150.8,213,200,616,150.03580000000005
B_Test_Group,4673,2024-07-08,t19,615,200,893.203,4,104.5,156,200,35,223.30075
B_Test_Group,4677,2024-07-08,t19,172,200,1328.962,10,137.6,189,200,588,132.8962
B_Test_Group,4734,2024-07-08,t1,615,200,657.55,4,167.25,216,200,35,164.3875
B_Test_Group,4608,2024-07-07,t12,540,200,470.894,4,118.25,151,200,210,117.7235
A_Control_Group,4627,2024-07-07,t15,208,200,1473.796,10,132.2,201,200,532,147.37959999999998
A_Control_Group,4646,2024-07-07,t11,480,200,473.001,5,130.8,183,200,280,94.600200000000015
B_Test_Group,4649,2024-07-07,t20,150,200,1649.825,10,164.9,226,200,630,164.9825
A_Control_Group,4655,2024-07-07,t14,615,200,551.931,4,140.75,194,200,35,137.98275
A_Control_Group,4516,2024-07-06,t6,524,200,1000.964,5,129,163,200,196,200.1928
A_Control_Group,4560,2024-07-06,t3,540,200,710.425,4,117,160,200,210,177.60625
B_Test_Group,4406,2024-07-05,t1,480,200,737.597,5,108.2,185,200,280,147.51940000000002
A_Control_Group,4416,2024-07-05,t14,348,200,1681.955,10,151.8,211,200,392,168.1955
B_Test_Group,4436,2024-07-05,t9,242,200,1668.477,10,153.10000000000002,231,200,518,166.8477
B_Test_Group,4451,2024-07-05,t8,552,200,851.553,5,140.8,169,200,168,170.3106
A_Control_Group,4461,2024-07-05,t18,228,200,1729.269,10,132.5,218,200,532,172.9269
A_Control_Group,4302,2024-07-04,t18,222,140,953.738,10,118.80000000000001,165,200,378,147.7579
B_Test_Group,4328,2024-07-04,t17,468,200,807.349,5,141.6,168,200,252,161.46980000000002
A_Control_Group,4332,2024-07-04,t14,552,200,911.657,5,158.8,222,200,168,182.33139999999997
A_Control_Group,4343,2024-07-04,t10,595,200,557.801,4,170.75,206,200,105,139.45025
B_Test_Group,4345,2024-07-04,t12,480,200,695.618,5,141.2,196,200,280,139.1236
A_Control_Group,4362,2024-07-04,t7,560,200,858.431,4,136.5,158,200,140,214.60775
A_Control_Group,4385,2024-07-04,t18,540,200,617.413,4,119.5,209,200,210,154.35325
A_Control_Group,4395,2024-07-04,t6,595,200,756.924,4,120.5,141,200,105,189.231
B_Test_Group,4401,2024-07-04,t17,480,200,953.211,5,148.6,184,200,280,190.6422
A_Control_Group,4253,2024-07-03,t15,264,200,1687.942,10,145,196,200,476,168.7942
A_Control_Group,4296,2024-07-03,t11,496,200,771.098,5,153.6,197,200,224,154.21959999999999
B_Test_Group,4297,2024-07-03,t9,480,200,825.168,5,151.2,209,200,280,165.03360000000004
A_Control_Group,4300,2024-07-03,t7,150,200,1396.638,10,131.1,175,200,630,139.6638
A_Control_Group,4306,2024-07-03,t2,480,200,741.225,5,147.6,197,200,280,148.245
B_Test_Group,4308,2024-07-03,t12,480,200,837.075,5,143,193,200,280,167.41500000000002
B_Test_Group,4232,2024-07-02,t16,540,200,675.961,4,124.5,185,200,210,168.99025
B_Test_Group,4098,2024-07-01,t16,480,200,691.971,5,143.6,195,200,280,138.39419999999998
B_Test_Group,4111,2024-07-01,t12,540,200,795.627,4,134.75,171,200,210,198.90675
B_Test_Group,4113,2024-07-01,t16,480,200,1145.409,5,154.2,174,200,280,229.0818
B_Test_Group,4115,2024-07-01,t12,222,200,1845.039,10,138.1,176,200,518,184.5039
A_Control_Group,4121,2024-07-01,t7,540,200,749.642,4,161.75,206,200,210,187.4105
A_Control_Group,4143,2024-07-01,t18,524,200,738.053,5,136.8,209,200,196,147.61059999999998
B_Test_Group,4017,2024-06-30,t17,540,200,528.257,4,140.75,167,200,210,132.06425
A_Control_Group,4038,2024-06-30,t10,524,200,1024.762,5,154.6,201,200,196,204.9524
B_Test_Group,4042,2024-06-30,t9,540,200,667.17,4,99.75,157,200,210,166.79250000000002
A_Control_Group,4045,2024-06-30,t3,540,200,645.766,4,132,144,200,210,161.4415
A_Control_Group,4060,2024-06-30,t3,186,200,1505.336,10,147.29999999999998,256,200,574,150.53360000000004
A_Control_Group,4068,2024-06-30,t18,540,200,860.998,5,136.6,234,200,140,172.1996
A_Control_Group,3924,2024-06-29,t15,540,200,905.962,4,107.25,170,200,210,226.4905
B_Test_Group,3934,2024-06-29,t13,172,200,1588.344,10,145.20000000000005,184,200,588,158.83440000000002
B_Test_Group,3947,2024-06-29,t8,480,200,726.651,5,160.2,177,200,280,145.3302
A_Control_Group,3966,2024-06-29,t15,158,200,1756.576,10,134.9,192,200,602,175.6576
B_Test_Group,3985,2024-06-29,t8,480,200,814.931,5,136.4,188,200,280,162.9862
B_Test_Group,3881,2024-06-28,t8,150,200,1699.173,10,128.29999999999998,191,200,630,169.9173
B_Test_Group,3908,2024-06-28,t16,480,200,935.267,5,160.4,235,200,280,187.0534
A_Control_Group,3912,2024-06-28,t4,525,200,654.268,4,171.5,212,200,175,163.567
A_Control_Group,3789,2024-06-27,t11,560,200,787.039,4,131,184,200,140,196.75975
A_Control_Group,3798,2024-06-27,t14,244,200,1702.502,10,138.5,189,200,476,170.25019999999998
A_Control_Group,3806,2024-06-27,t4,525,200,967.739,4,129,192,200,175,241.93474999999998
B_Test_Group,3829,2024-06-27,t5,150,200,1507.138,10,134.3,209,200,630,150.7138
A_Control_Group,3696,2024-06-26,t14,242,200,1641.785,10,140.1,231,200,518,164.17849999999999
B_Test_Group,3714,2024-06-26,t13,540,200,490.883,4,177.25,241,200,210,122.72075000000001
A_Control_Group,3740,2024-06-26,t2,480,200,654.026,5,126.8,146,200,280,130.8052
B_Test_Group,3607,2024-06-25,t5,540,200,503.617,4,150.25,175,200,210,125.90425000000002
A_Control_Group,3610,2024-06-25,t2,540,200,531.365,4,167,222,200,210,132.84125
A_Control_Group,3613,2024-06-25,t4,186,200,1875.412,10,122.60000000000001,172,200,574,187.54119999999998
A_Control_Group,3627,2024-06-25,t15,480,200,769.915,5,152.4,174,200,280,153.98300000000003
B_Test_Group,3654,2024-06-25,t8,214,200,1616.079,10,116.3,149,200,546,161.6079
A_Control_Group,3660,2024-06-25,t3,540,200,598.087,4,163.75,191,200,210,149.52175000000003
A_Control_Group,3675,2024-06-25,t6,540,200,762.516,4,116.25,164,200,210,190.629
B_Test_Group,3451,2024-06-24,t17,340,100,357.869,4,112.5,138,200,210,158.733
B_Test_Group,3527,2024-06-24,t13,480,200,802.897,5,172.6,218,200,280,160.5794
B_Test_Group,3532,2024-06-24,t8,150,200,1724.895,10,140.10000000000002,211,200,630,172.48950000000002
A_Control_Group,3400,2024-06-23,t4,120,,155.74,5,159.2,211,200,280,213.87260000000003
B_Test_Group,3504,2024-06-23,t20,480,200,682.416,5,135.6,176,200,280,136.48319999999998
A_Control_Group,3519,2024-06-23,t18,480,200,879.898,5,137.4,175,200,280,175.97959999999998
B_Test_Group,3416,2024-06-22,t13,540,200,692.802,4,166.25,176,200,210,173.2005
B_Test_Group,3432,2024-06-22,t19,496,200,904.893,5,130,194,200,224,180.9786
B_Test_Group,3311,2024-06-21,t5,540,200,624.996,4,145,160,200,210,156.249
B_Test_Group,3323,2024-06-21,t16,480,200,962.469,5,130,170,200,280,192.4938
B_Test_Group,3345,2024-06-21,t19,540,200,466.928,4,150,182,200,210,116.732
A_Control_Group,3347,2024-06-21,t14,208,200,1961.948,10,120.5,186,200,532,196.1948
A_Control_Group,3353,2024-06-21,t4,150,200,1458.921,10,140.2,195,200,630,145.8921
B_Test_Group,3220,2024-06-20,t20,292,200,1663.774,10,150.60000000000002,251,200,448,166.37739999999997
B_Test_Group,3222,2024-06-20,t1,266,200,1586.938,10,124.3,182,200,434,158.6938
A_Control_Group,3225,2024-06-20,t4,272,200,1596.614,10,131.7,192,200,448,159.6614
A_Control_Group,3238,2024-06-20,t15,292,200,2037.23,10,110.2,200,200,448,203.723
B_Test_Group,3249,2024-06-20,t12,540,200,832.841,4,108.5,138,200,210,208.21025
B_Test_Group,3258,2024-06-20,t8,150,200,1492.262,10,152.89999999999998,224,200,630,149.2262
A_Control_Group,3285,2024-06-20,t14,480,200,897.352,5,150.2,189,200,280,179.47039999999998
B_Test_Group,3154,2024-06-19,t16,480,200,857.836,5,121.2,155,200,280,171.5672
B_Test_Group,3188,2024-06-19,t19,552,200,649.287,5,149.2,207,200,168,129.8574
B_Test_Group,3203,2024-06-19,t16,236,200,1703.422,10,135.39999999999998,198,200,504,170.3422
B_Test_Group,3125,2024-06-18,t16,480,200,971.97,5,126.2,171,200,280,194.39399999999998
B_Test_Group,3005,2024-06-17,t17,480,200,704.642,5,162.6,170,200,280,140.9284
A_Control_Group,3011,2024-06-17,t2,150,200,1329.135,10,124.5,188,200,630,132.9135
A_Control_Group,3015,2024-06-17,t11,595,200,485.249,4,107,133,200,105,121.31225
B_Test_Group,3017,2024-06-17,t17,468,200,618.503,5,137.6,226,200,252,123.70059999999998
A_Control_Group,3025,2024-06-17,t14,186,200,1840.563,10,147,225,200,574,184.05630000000002
A_Control_Group,3035,2024-06-17,t3,525,200,842.927,4,153.5,192,200,175,210.73175
A_Control_Group,3038,2024-06-17,t14,540,200,759.527,4,141.75,164,200,210,189.88175
B_Test_Group,2913,2024-06-16,t17,524,200,837.095,5,124.2,182,200,196,167.419
A_Control_Group,2935,2024-06-16,t6,480,200,789.488,5,118.6,149,200,280,157.89759999999998
B_Test_Group,2940,2024-06-16,t5,595,200,743.698,4,168.75,218,200,105,185.9245
B_Test_Group,2956,2024-06-16,t12,560,200,462.318,4,140.5,158,200,140,115.5795
A_Control_Group,2962,2024-06-16,t11,525,200,529.482,4,123.5,155,200,175,132.37050000000002
A_Control_Group,2975,2024-06-16,t7,540,200,354.962,4,123.75,206,200,210,88.7405
A_Control_Group,2981,2024-06-16,t7,540,200,666.635,4,118,194,200,210,166.65875
A_Control_Group,2853,2024-06-15,t11,150,200,1493.64,10,143,210,200,630,149.36399999999998
A_Control_Group,2905,2024-06-15,t7,480,200,744.189,5,134.6,174,200,280,148.83780000000002
A_Control_Group,2806,2024-06-14,t4,242,200,1840.509,10,132.3,170,200,518,184.05089999999998
B_Test_Group,2702,2024-06-13,t16,540,200,687.38,4,139.75,163,200,210,171.845
A_Control_Group,2712,2024-06-13,t7,540,200,640.891,4,117.5,153,200,210,160.22275000000002
B_Test_Group,2716,2024-06-13,t17,480,200,835.112,5,118.8,173,200,280,167.02239999999998
B_Test_Group,2722,2024-06-13,t19,512,200,930.705,5,160.2,182,200,168,186.141
A_Control_Group,2752,2024-06-13,t18,468,200,834.192,5,139,158,200,252,166.83839999999998
